words@tz1974f	@tz1974f	90.984	91.251	на
words@tz1974f	@tz1974f	91.251	91.518	экскурсии
words@tz1974f	@tz1974f	91.518	91.785	на
words@tz1974f	@tz1974f	91.785	92.052	ээ
words@tz1974f	@tz1974f	92.052	92.319	/
words@tz1974f	@tz1974f	92.319	92.586	ваши
words@tz1974f	@tz1974f	92.586	92.853	предприятия
words@tz1974f	@tz1974f	92.853	93.12	нефтяные
words@tz1974f	@tz1974f	93.12	93.387	?
words@tz1974f	@tz1974f	93.387	93.654	/
words@tz1974f	@tz1974f	93.654	93.924	/
words@tz1974f	@tz1974f	102.4	102.558	даа
words@tz1974f	@tz1974f	102.558	102.716	/
words@tz1974f	@tz1974f	102.716	102.874	а
words@tz1974f	@tz1974f	102.874	103.032	как
words@tz1974f	@tz1974f	103.032	103.19	ты
words@tz1974f	@tz1974f	103.19	103.348	с
words@tz1974f	@tz1974f	103.348	103.506	ними
words@tz1974f	@tz1974f	103.506	103.664	встречалась
words@tz1974f	@tz1974f	103.664	103.822	/
words@tz1974f	@tz1974f	103.822	103.98	каким
words@tz1974f	@tz1974f	103.98	104.138	образом
words@tz1974f	@tz1974f	104.138	104.296	?
words@tz1974f	@tz1974f	104.296	104.454	/
words@tz1974f	@tz1974f	104.454	104.621	/
words@tz1974f	@tz1974f	106.695	106.957	не
words@tz1974f	@tz1974f	106.957	107.219	приходило
words@tz1974f	@tz1974f	107.219	107.481	в
words@tz1974f	@tz1974f	107.481	107.743	голову
words@tz1974f	@tz1974f	107.743	108.005	сделать
words@tz1974f	@tz1974f	108.005	108.267	карьеру
words@tz1974f	@tz1974f	108.267	108.529	/
words@tz1974f	@tz1974f	108.529	108.791	/
words@tz1974f	@tz1974f	108.791	109.053	мм
words@tz1974f	@tz1974f	109.053	109.315	/
words@tz1974f	@tz1974f	109.315	109.577	в
words@tz1974f	@tz1974f	109.577	109.842	бизнесе
words@tz1974f	@tz1974f	110.218	110.459	вот
words@tz1974f	@tz1974f	110.459	110.7	не
words@tz1974f	@tz1974f	110.7	110.943	знаю
words@tz1974f	@tz1974f	111.778	112.016	даа
words@tz1974f	@tz1974f	112.016	112.254	/
words@tz1974f	@tz1974f	112.254	112.493	/
words@tz1974f	@tz1974f	116.332	116.607	башкирин
words@tz1974f	@tz1974f	116.607	116.882	каждый
words@tz1974f	@tz1974f	116.882	117.157	обязан
words@tz1974f	@tz1974f	117.157	117.432	помнить
words@tz1974f	@tz1974f	117.432	117.707	свой
words@tz1974f	@tz1974f	117.707	117.982	род
words@tz1974f	@tz1974f	117.982	118.257	до
words@tz1974f	@tz1974f	118.257	118.532	седьмого
words@tz1974f	@tz1974f	118.532	118.807	колена
words@tz1974f	@tz1974f	118.807	119.082	/
words@tz1974f	@tz1974f	119.082	119.357	ты
words@tz1974f	@tz1974f	119.357	119.632	помнишь
words@tz1974f	@tz1974f	119.632	119.907	?
words@tz1974f	@tz1974f	119.907	120.182	/
words@tz1974f	@tz1974f	120.182	120.466	/
words@tz1974f	@tz1974f	122.145	122.434	это
words@tz1974f	@tz1974f	122.434	122.723	у
words@tz1974f	@tz1974f	122.723	123.012	вас
words@tz1974f	@tz1974f	123.012	123.301	такое
words@tz1974f	@tz1974f	123.301	123.59	по...
words@tz1974f	@tz1974f	123.59	123.879	по...
words@tz1974f	@tz1974f	123.879	124.168	поверье
words@tz1974f	@tz1974f	124.168	124.457	есть
words@tz1974f	@tz1974f	124.457	124.746	народное
words@tz1974f	@tz1974f	124.746	125.035	/
words@tz1974f	@tz1974f	125.035	125.328	/
words@tz1974f	@tz1974f	127.319	127.491	до
words@tz1974f	@tz1974f	127.491	127.663	четвертого
words@tz1974f	@tz1974f	127.663	127.835	помнишь
words@tz1974f	@tz1974f	127.835	128.007	?
words@tz1974f	@tz1974f	128.007	128.179	ну
words@tz1974f	@tz1974f	128.179	128.351	и
words@tz1974f	@tz1974f	128.351	128.523	кто
words@tz1974f	@tz1974f	128.523	128.695	у
words@tz1974f	@tz1974f	128.695	128.867	тебя
words@tz1974f	@tz1974f	128.867	129.039	до
words@tz1974f	@tz1974f	129.039	129.211	четвертого
words@tz1974f	@tz1974f	129.211	129.383	колена
words@tz1974f	@tz1974f	129.383	129.555	/
words@tz1974f	@tz1974f	129.555	129.727	давай
words@tz1974f	@tz1974f	129.727	129.899	перечисляй
words@tz1974f	@tz1974f	129.899	130.071	/
words@tz1974f	@tz1974f	130.071	130.255	/
words@tz1974f	@tz1974f	135.037	135.208	ээ
words@tz1974f	@tz1974f	135.208	135.379	/
words@tz1974f	@tz1974f	135.379	135.55	священник
words@tz1974f	@tz1974f	135.55	135.721	как
words@tz1974f	@tz1974f	135.721	135.892	/
words@tz1974f	@tz1974f	135.892	136.068	/
words@tz1974f	@tz1974f	140.857	141.11	так
words@tz1974f	@tz1974f	141.11	141.363	ты
words@tz1974f	@tz1974f	141.363	141.616	из
words@tz1974f	@tz1974f	141.616	141.869	рода
words@tz1974f	@tz1974f	141.869	142.122	/
words@tz1974f	@tz1974f	142.122	142.375	священнослужителей
words@tz1974f	@tz1974f	142.375	142.628	?
words@tz1974f	@tz1974f	142.628	142.881	/
words@tz1974f	@tz1974f	142.881	143.14	/
words@tz1974f	@tz1974f	145.83	146.198	открой
words@tz1974f	@tz1974f	146.198	146.566	/
words@tz1974f	@tz1974f	146.566	146.934	/
words@tz1974f	@tz1974f	155.629	155.817	муллы
words@tz1974f	@tz1974f	155.817	156.005	/
words@tz1974f	@tz1974f	156.005	156.193	наверно
words@tz1974f	@tz1974f	156.193	156.381	/
words@tz1974f	@tz1974f	156.381	156.569	все
words@tz1974f	@tz1974f	156.569	156.757	очень
words@tz1974f	@tz1974f	156.757	156.945	состоятельные
words@tz1974f	@tz1974f	156.945	157.133	люди
words@tz1974f	@tz1974f	157.133	157.321	/
words@tz1974f	@tz1974f	157.321	157.509	ты
words@tz1974f	@tz1974f	157.509	157.697	из
words@tz1974f	@tz1974f	157.697	157.885	богатой
words@tz1974f	@tz1974f	157.885	158.073	семьи
words@tz1974f	@tz1974f	158.073	158.261	/
words@tz1974f	@tz1974f	158.261	158.449	наверно
words@tz1974f	@tz1974f	158.449	158.637	/
words@tz1974f	@tz1974f	158.637	158.837	/
words@tz1974f	@tz1974f	168.492	168.664	а
words@tz1974f	@tz1974f	168.664	168.836	в
words@tz1974f	@tz1974f	168.836	169.008	деревне
words@tz1974f	@tz1974f	169.008	169.18	жила
words@tz1974f	@tz1974f	169.18	169.352	когда-нибудь
words@tz1974f	@tz1974f	169.352	169.524	?
words@tz1974f	@tz1974f	169.524	169.696	/
words@tz1974f	@tz1974f	169.696	169.87	/
words@tz1974f	@tz1974f	180.542	180.76	любимое
words@tz1974f	@tz1974f	180.76	180.978	место
words@tz1974f	@tz1974f	180.978	181.196	в
words@tz1974f	@tz1974f	181.196	181.414	Уфе
words@tz1974f	@tz1974f	181.414	181.632	/
words@tz1974f	@tz1974f	181.632	181.855	/
words@tz1974f	@tz1974f	189.825	190.026	а
words@tz1974f	@tz1974f	190.026	190.227	вот
words@tz1974f	@tz1974f	190.227	190.428	в
words@tz1974f	@tz1974f	190.428	190.629	/
words@tz1974f	@tz1974f	190.629	190.83	мире
words@tz1974f	@tz1974f	190.83	191.031	какое
words@tz1974f	@tz1974f	191.031	191.232	твое
words@tz1974f	@tz1974f	191.232	191.433	любимое
words@tz1974f	@tz1974f	191.433	191.634	место
words@tz1974f	@tz1974f	191.634	191.835	?
words@tz1974f	@tz1974f	191.835	192.036	/
words@tz1974f	@tz1974f	192.036	192.247	/
words@tz1974f	@tz1974f	194.455	194.653	Уфа
words@tz1974f	@tz1974f	194.653	194.851	?
words@tz1974f	@tz1974f	194.851	195.049	/
words@tz1974f	@tz1974f	195.049	195.25	/
words@tz1974f	@tz1974f	196.238	196.454	а
words@tz1974f	@tz1974f	196.454	196.67	второе
words@tz1974f	@tz1974f	196.67	196.886	любимое
words@tz1974f	@tz1974f	196.886	197.102	место
words@tz1974f	@tz1974f	197.102	197.318	после
words@tz1974f	@tz1974f	197.318	197.534	Уфы
words@tz1974f	@tz1974f	197.534	197.75	?
words@tz1974f	@tz1974f	197.75	197.966	/
words@tz1974f	@tz1974f	197.966	198.186	/
words@tz1974f	@tz1974f	199.213	199.507	а
words@tz1974f	@tz1974f	199.507	199.801	что
words@tz1974f	@tz1974f	199.801	200.095	же
words@tz1974f	@tz1974f	200.095	200.389	вот
words@tz1974f	@tz1974f	200.389	200.683	ты
words@tz1974f	@tz1974f	200.683	200.977	выросла
words@tz1974f	@tz1974f	200.977	201.271	в
words@tz1974f	@tz1974f	201.271	201.565	такой
words@tz1974f	@tz1974f	201.565	201.859	/
words@tz1974f	@tz1974f	201.859	202.153	ээ
words@tz1974f	@tz1974f	202.153	202.447	/
words@tz1974f	@tz1974f	202.447	202.741	солнечной
words@tz1974f	@tz1974f	202.741	203.035	стране
words@tz1974f	@tz1974f	203.035	203.329	/
words@tz1974f	@tz1974f	203.329	203.623	аа
words@tz1974f	@tz1974f	203.623	203.917	/
words@tz1974f	@tz1974f	203.917	204.211	а
words@tz1974f	@tz1974f	204.211	204.505	любишь
words@tz1974f	@tz1974f	204.505	204.799	Лондон
words@tz1974f	@tz1974f	204.799	205.093	туманный
words@tz1974f	@tz1974f	205.093	205.387	?
words@tz1974f	@tz1974f	205.387	205.681	/
words@tz1974f	@tz1974f	205.681	205.98	/
words@tz1974f	@tz1974f	243.314	243.479	когда
words@tz1974f	@tz1974f	243.479	243.644	ты
words@tz1974f	@tz1974f	243.644	243.809	общаешься
words@tz1974f	@tz1974f	243.809	243.974	с
words@tz1974f	@tz1974f	243.974	244.139	людьми
words@tz1974f	@tz1974f	244.139	244.304	/
words@tz1974f	@tz1974f	244.304	244.469	чувствуешь
words@tz1974f	@tz1974f	244.469	244.634	се...
words@tz1974f	@tz1974f	244.634	244.799	как
words@tz1974f	@tz1974f	244.799	244.964	ты
words@tz1974f	@tz1974f	244.964	245.129	воздействуешь
words@tz1974f	@tz1974f	245.129	245.294	на
words@tz1974f	@tz1974f	245.294	245.459	них
words@tz1974f	@tz1974f	245.459	245.624	/
words@tz1974f	@tz1974f	245.624	245.789	ты
words@tz1974f	@tz1974f	245.789	245.954	можешь
words@tz1974f	@tz1974f	245.954	246.119	их
words@tz1974f	@tz1974f	246.119	246.284	убедить
words@tz1974f	@tz1974f	246.284	246.449	в
words@tz1974f	@tz1974f	246.449	246.614	чем
words@tz1974f	@tz1974f	246.614	246.779	угодно
words@tz1974f	@tz1974f	246.779	246.944	/
words@tz1974f	@tz1974f	246.944	247.109	да
words@tz1974f	@tz1974f	247.109	247.274	?
words@tz1974f	@tz1974f	247.274	247.439	/
words@tz1974f	@tz1974f	247.439	247.616	/
words@tz1974f	@tz1974f	252.11	252.423	у
words@tz1974f	@tz1974f	252.423	252.736	меня
words@tz1974f	@tz1974f	252.736	253.049	такое
words@tz1974f	@tz1974f	253.049	253.362	ощущение
words@tz1974f	@tz1974f	253.362	253.675	что
words@tz1974f	@tz1974f	253.675	253.988	ээ
words@tz1974f	@tz1974f	253.988	254.301	/
words@tz1974f	@tz1974f	254.301	254.614	ты
words@tz1974f	@tz1974f	254.614	254.927	первая
words@tz1974f	@tz1974f	254.927	255.24	/
words@tz1974f	@tz1974f	255.24	255.553	наша
words@tz1974f	@tz1974f	255.553	255.866	звезда
words@tz1974f	@tz1974f	255.866	256.179	эстрадная
words@tz1974f	@tz1974f	256.179	256.492	/
words@tz1974f	@tz1974f	256.492	256.805	восходящая
words@tz1974f	@tz1974f	256.805	257.118	и
words@tz1974f	@tz1974f	257.118	257.431	э
words@tz1974f	@tz1974f	257.431	257.744	/
words@tz1974f	@tz1974f	257.744	258.057	возможно
words@tz1974f	@tz1974f	258.057	258.37	последняя
words@tz1974f	@tz1974f	258.37	258.683	/
words@tz1974f	@tz1974f	258.683	258.996	которая
words@tz1974f	@tz1974f	258.996	259.309	/
words@tz1974f	@tz1974f	259.309	259.622	вот
words@tz1974f	@tz1974f	259.622	259.935	совершенно
words@tz1974f	@tz1974f	259.935	260.248	точно
words@tz1974f	@tz1974f	260.248	260.561	/
words@tz1974f	@tz1974f	260.561	260.874	выразила
words@tz1974f	@tz1974f	260.874	261.187	то
words@tz1974f	@tz1974f	261.187	261.5	что
words@tz1974f	@tz1974f	261.5	261.813	думает
words@tz1974f	@tz1974f	261.813	262.126	и
words@tz1974f	@tz1974f	262.126	262.439	чувствует
words@tz1974f	@tz1974f	262.439	262.752	поколение
words@tz1974f	@tz1974f	262.752	263.065	девяностых
words@tz1974f	@tz1974f	263.065	263.378	/
words@tz1974f	@tz1974f	263.378	263.691	а
words@tz1974f	@tz1974f	263.691	264.004	собственно
words@tz1974f	@tz1974f	264.004	264.317	в
words@tz1974f	@tz1974f	264.317	264.63	этом
words@tz1974f	@tz1974f	264.63	264.943	и
words@tz1974f	@tz1974f	264.943	265.256	причина
words@tz1974f	@tz1974f	265.256	265.569	твоей
words@tz1974f	@tz1974f	265.569	265.882	популярности
words@tz1974f	@tz1974f	265.882	266.195	/
words@tz1974f	@tz1974f	266.195	266.508	аа
words@tz1974f	@tz1974f	266.508	266.821	/
words@tz1974f	@tz1974f	266.821	267.134	и
words@tz1974f	@tz1974f	267.134	267.447	в
words@tz1974f	@tz1974f	267.447	267.76	этом
words@tz1974f	@tz1974f	267.76	268.073	причина
words@tz1974f	@tz1974f	268.073	268.386	твоего
words@tz1974f	@tz1974f	268.386	268.699	стремительного
words@tz1974f	@tz1974f	268.699	269.012	взлета
words@tz1974f	@tz1974f	269.012	269.325	/
words@tz1974f	@tz1974f	269.325	269.638	/
words@tz1974f	@tz1974f	269.638	269.951	вот
words@tz1974f	@tz1974f	269.951	270.264	/
words@tz1974f	@tz1974f	270.264	270.577	пожалуйста
words@tz1974f	@tz1974f	270.577	270.89	/
words@tz1974f	@tz1974f	270.89	271.203	покритикуй
words@tz1974f	@tz1974f	271.203	271.516	эту
words@tz1974f	@tz1974f	271.516	271.829	мою
words@tz1974f	@tz1974f	271.829	272.142	мысль
words@tz1974f	@tz1974f	272.142	272.455	/
words@tz1974f	@tz1974f	272.455	272.812	/
words@tz1974f	@tz1974f	326.314	326.549	люди
words@tz1974f	@tz1974f	326.549	326.784	рассказывают
words@tz1974f	@tz1974f	326.784	327.019	что
words@tz1974f	@tz1974f	327.019	327.254	/
words@tz1974f	@tz1974f	327.254	327.489	вот
words@tz1974f	@tz1974f	327.489	327.724	Земфира
words@tz1974f	@tz1974f	327.724	327.959	она
words@tz1974f	@tz1974f	327.959	328.194	такая
words@tz1974f	@tz1974f	328.194	328.429	пацанка
words@tz1974f	@tz1974f	328.429	328.664	/
words@tz1974f	@tz1974f	328.664	328.899	похожа
words@tz1974f	@tz1974f	328.899	329.134	на
words@tz1974f	@tz1974f	329.134	329.369	парня
words@tz1974f	@tz1974f	329.369	329.604	/
words@tz1974f	@tz1974f	329.604	329.839	это
words@tz1974f	@tz1974f	329.839	330.074	что
words@tz1974f	@tz1974f	330.074	330.309	значит
words@tz1974f	@tz1974f	330.309	330.544	это
words@tz1974f	@tz1974f	330.544	330.779	специально
words@tz1974f	@tz1974f	330.779	331.014	или
words@tz1974f	@tz1974f	331.014	331.249	как
words@tz1974f	@tz1974f	331.249	331.484	это
words@tz1974f	@tz1974f	331.484	331.719	так
words@tz1974f	@tz1974f	331.719	331.954	?
words@tz1974f	@tz1974f	331.954	332.189	/
words@tz1974f	@tz1974f	332.189	332.445	/
words@tz1974f	@tz1974f	359.698	359.938	#нрзб#
words@tz1974f	@tz1974f	359.938	360.178	ты
words@tz1974f	@tz1974f	360.178	360.418	чувствуешь
words@tz1974f	@tz1974f	360.418	360.658	себя
words@tz1974f	@tz1974f	360.658	360.898	очень
words@tz1974f	@tz1974f	360.898	361.138	уверенно
words@tz1974f	@tz1974f	361.138	361.378	/
words@tz1974f	@tz1974f	361.378	361.618	да
words@tz1974f	@tz1974f	361.618	361.858	?
words@tz1974f	@tz1974f	361.858	362.098	аа
words@tz1974f	@tz1974f	362.098	362.338	/
words@tz1974f	@tz1974f	362.338	362.578	видимо
words@tz1974f	@tz1974f	362.578	362.818	/
words@tz1974f	@tz1974f	362.818	363.058	ты
words@tz1974f	@tz1974f	363.058	363.31	зна...
pos@ztr1976f	@ztr1976f	0.217	0.686	ADV
pos@ztr1976f	@ztr1976f	0.686	1.155	VERB
pos@ztr1976f	@ztr1976f	1.155	1.624	PROPN
pos@ztr1976f	@ztr1976f	1.624	2.093	PUNCT
pos@ztr1976f	@ztr1976f	2.093	2.562	ADJ
pos@ztr1976f	@ztr1976f	2.562	3.031	ADJ
pos@ztr1976f	@ztr1976f	3.031	3.5	NOUN
pos@ztr1976f	@ztr1976f	3.5	3.969	NOUN
pos@ztr1976f	@ztr1976f	3.969	4.438	PROPN
pos@ztr1976f	@ztr1976f	4.438	4.907	PUNCT
pos@ztr1976f	@ztr1976f	4.907	5.378	PUNCT
pos@ztr1976f	@ztr1976f	7.4	7.624	PART
pos@ztr1976f	@ztr1976f	7.624	7.848	ADP
pos@ztr1976f	@ztr1976f	7.848	8.072	DET
pos@ztr1976f	@ztr1976f	8.072	8.296	NOUN
pos@ztr1976f	@ztr1976f	8.296	8.52	PUNCT
pos@ztr1976f	@ztr1976f	8.52	8.744	PUNCT
pos@ztr1976f	@ztr1976f	8.744	8.968	PART
pos@ztr1976f	@ztr1976f	8.968	9.192	PRON
pos@ztr1976f	@ztr1976f	9.192	9.416	VERB
pos@ztr1976f	@ztr1976f	9.416	9.64	PRON
pos@ztr1976f	@ztr1976f	9.64	9.864	VERB
pos@ztr1976f	@ztr1976f	9.864	10.088	DET
pos@ztr1976f	@ztr1976f	10.088	10.312	NOUN
pos@ztr1976f	@ztr1976f	10.312	10.536	VERB
pos@ztr1976f	@ztr1976f	10.536	10.76	NOUN
pos@ztr1976f	@ztr1976f	10.76	10.984	CCONJ
pos@ztr1976f	@ztr1976f	10.984	11.208	ADV
pos@ztr1976f	@ztr1976f	11.208	11.432	VERB
pos@ztr1976f	@ztr1976f	11.432	11.656	ADP
pos@ztr1976f	@ztr1976f	11.656	11.88	ADJ
pos@ztr1976f	@ztr1976f	11.88	12.104	NOUN
pos@ztr1976f	@ztr1976f	12.104	12.328	ADP
pos@ztr1976f	@ztr1976f	12.328	12.552	NOUN
pos@ztr1976f	@ztr1976f	12.552	12.776	PRON
pos@ztr1976f	@ztr1976f	12.776	13.0	VERB
pos@ztr1976f	@ztr1976f	13.0	13.224	PART
pos@ztr1976f	@ztr1976f	13.224	13.448	PART
pos@ztr1976f	@ztr1976f	13.448	13.672	ADV
pos@ztr1976f	@ztr1976f	13.672	13.896	PUNCT
pos@ztr1976f	@ztr1976f	13.896	14.12	CCONJ
pos@ztr1976f	@ztr1976f	14.12	14.344	PRON
pos@ztr1976f	@ztr1976f	14.344	14.568	ADV
pos@ztr1976f	@ztr1976f	14.568	14.792	NOUN
pos@ztr1976f	@ztr1976f	14.792	15.016	PUNCT
pos@ztr1976f	@ztr1976f	15.016	15.268	PUNCT
pos@ztr1976f	@ztr1976f	25.731	26.055	PART
pos@ztr1976f	@ztr1976f	26.055	26.379	PRON
pos@ztr1976f	@ztr1976f	26.379	26.703	PART
pos@ztr1976f	@ztr1976f	26.703	27.027	VERB
pos@ztr1976f	@ztr1976f	27.027	27.351	VERB
pos@ztr1976f	@ztr1976f	27.351	27.675	PRON
pos@ztr1976f	@ztr1976f	27.675	27.999	ADV
pos@ztr1976f	@ztr1976f	27.999	28.323	VERB
pos@ztr1976f	@ztr1976f	28.323	28.647	SCONJ
pos@ztr1976f	@ztr1976f	28.647	28.971	PUNCT
pos@ztr1976f	@ztr1976f	28.971	29.295	ADP
pos@ztr1976f	@ztr1976f	29.295	29.619	DET
pos@ztr1976f	@ztr1976f	29.619	29.943	NOUN
pos@ztr1976f	@ztr1976f	29.943	30.267	PRON
pos@ztr1976f	@ztr1976f	30.267	30.591	VERB
pos@ztr1976f	@ztr1976f	30.591	30.915	PART
pos@ztr1976f	@ztr1976f	30.915	31.239	PUNCT
pos@ztr1976f	@ztr1976f	31.239	31.563	PRON
pos@ztr1976f	@ztr1976f	31.563	31.887	ADV
pos@ztr1976f	@ztr1976f	31.887	32.211	SCONJ
pos@ztr1976f	@ztr1976f	32.211	32.535	NOUN
pos@ztr1976f	@ztr1976f	32.535	32.859	PRON
pos@ztr1976f	@ztr1976f	32.859	33.183	PUNCT
pos@ztr1976f	@ztr1976f	33.183	33.507	PUNCT
pos@ztr1976f	@ztr1976f	33.507	33.831	INTJ
pos@ztr1976f	@ztr1976f	33.831	34.155	PUNCT
pos@ztr1976f	@ztr1976f	34.155	34.479	PROPN
pos@ztr1976f	@ztr1976f	34.479	34.803	ADV
pos@ztr1976f	@ztr1976f	34.803	35.127	VERB
pos@ztr1976f	@ztr1976f	35.127	35.451	PRON
pos@ztr1976f	@ztr1976f	35.451	35.775	PUNCT
pos@ztr1976f	@ztr1976f	35.775	36.099	DET
pos@ztr1976f	@ztr1976f	36.099	36.423	DET
pos@ztr1976f	@ztr1976f	36.423	36.747	NOUN
pos@ztr1976f	@ztr1976f	36.747	37.071	PRON
pos@ztr1976f	@ztr1976f	37.071	37.395	VERB
pos@ztr1976f	@ztr1976f	37.395	37.719	PUNCT
pos@ztr1976f	@ztr1976f	37.719	38.043	ADP
pos@ztr1976f	@ztr1976f	38.043	38.367	DET
pos@ztr1976f	@ztr1976f	38.367	38.691	NOUN
pos@ztr1976f	@ztr1976f	38.691	39.015	ADP
pos@ztr1976f	@ztr1976f	39.015	39.339	NOUN
pos@ztr1976f	@ztr1976f	39.339	39.663	ADP
pos@ztr1976f	@ztr1976f	39.663	39.987	NUM
pos@ztr1976f	@ztr1976f	39.987	40.311	CCONJ
pos@ztr1976f	@ztr1976f	40.311	40.635	ADJ
pos@ztr1976f	@ztr1976f	40.635	40.959	PUNCT
pos@ztr1976f	@ztr1976f	40.959	41.283	PRON
pos@ztr1976f	@ztr1976f	41.283	41.607	PRON
pos@ztr1976f	@ztr1976f	41.607	41.931	PUNCT
pos@ztr1976f	@ztr1976f	41.931	42.255	DET
pos@ztr1976f	@ztr1976f	42.255	42.579	ADP
pos@ztr1976f	@ztr1976f	42.579	42.903	ADJ
pos@ztr1976f	@ztr1976f	42.903	43.227	ADV
pos@ztr1976f	@ztr1976f	43.227	43.551	VERB
pos@ztr1976f	@ztr1976f	43.551	43.875	PUNCT
pos@ztr1976f	@ztr1976f	43.875	44.199	NOUN
pos@ztr1976f	@ztr1976f	44.199	44.523	PRON
pos@ztr1976f	@ztr1976f	44.523	44.847	ADJ
pos@ztr1976f	@ztr1976f	44.847	45.171	PUNCT
pos@ztr1976f	@ztr1976f	45.171	45.495	PUNCT
pos@ztr1976f	@ztr1976f	45.495	45.819	INTJ
pos@ztr1976f	@ztr1976f	45.819	46.143	NOUN
pos@ztr1976f	@ztr1976f	46.143	46.467	VERB
pos@ztr1976f	@ztr1976f	46.467	46.791	PRON
pos@ztr1976f	@ztr1976f	46.791	47.115	PUNCT
pos@ztr1976f	@ztr1976f	47.115	47.439	PRON
pos@ztr1976f	@ztr1976f	47.439	47.763	VERB
pos@ztr1976f	@ztr1976f	47.763	48.087	PRON
pos@ztr1976f	@ztr1976f	48.087	48.411	PUNCT
pos@ztr1976f	@ztr1976f	48.411	48.735	PUNCT
pos@ztr1976f	@ztr1976f	48.735	49.059	INTJ
pos@ztr1976f	@ztr1976f	49.059	49.383	PRON
pos@ztr1976f	@ztr1976f	49.383	49.707	ADP
pos@ztr1976f	@ztr1976f	49.707	50.031	PRON
pos@ztr1976f	@ztr1976f	50.031	50.355	X
pos@ztr1976f	@ztr1976f	50.355	50.679	X
pos@ztr1976f	@ztr1976f	50.679	51.003	PUNCT
pos@ztr1976f	@ztr1976f	51.003	51.327	PUNCT
pos@ztr1976f	@ztr1976f	51.327	51.651	CCONJ
pos@ztr1976f	@ztr1976f	51.651	51.975	PUNCT
pos@ztr1976f	@ztr1976f	51.975	52.299	AUX
pos@ztr1976f	@ztr1976f	52.299	52.623	ADV
pos@ztr1976f	@ztr1976f	52.623	52.947	VERB
pos@ztr1976f	@ztr1976f	52.947	53.271	PUNCT
pos@ztr1976f	@ztr1976f	53.271	53.678	PUNCT
pos@ztr1976f	@ztr1976f	64.164	64.376	ADP
pos@ztr1976f	@ztr1976f	64.376	64.588	PRON
pos@ztr1976f	@ztr1976f	64.588	64.8	DET
pos@ztr1976f	@ztr1976f	64.8	65.012	NOUN
pos@ztr1976f	@ztr1976f	65.012	65.224	PART
pos@ztr1976f	@ztr1976f	65.224	65.436	VERB
pos@ztr1976f	@ztr1976f	65.436	65.648	PUNCT
pos@ztr1976f	@ztr1976f	65.648	65.867	PUNCT
pos@ztr1976f	@ztr1976f	70.205	70.457	PRON
pos@ztr1976f	@ztr1976f	70.457	70.709	VERB
pos@ztr1976f	@ztr1976f	70.709	70.961	SCONJ
pos@ztr1976f	@ztr1976f	70.961	71.213	PART
pos@ztr1976f	@ztr1976f	71.213	71.465	PRON
pos@ztr1976f	@ztr1976f	71.465	71.717	ADV
pos@ztr1976f	@ztr1976f	71.717	71.969	AUX
pos@ztr1976f	@ztr1976f	71.969	72.221	ADP
pos@ztr1976f	@ztr1976f	72.221	72.473	PROPN
pos@ztr1976f	@ztr1976f	72.473	72.725	PUNCT
pos@ztr1976f	@ztr1976f	72.725	72.977	PRON
pos@ztr1976f	@ztr1976f	72.977	73.229	PART
pos@ztr1976f	@ztr1976f	73.229	73.481	VERB
pos@ztr1976f	@ztr1976f	73.481	73.733	CCONJ
pos@ztr1976f	@ztr1976f	73.733	73.985	ADV
pos@ztr1976f	@ztr1976f	73.985	74.237	NOUN
pos@ztr1976f	@ztr1976f	74.237	74.489	DET
pos@ztr1976f	@ztr1976f	74.489	74.741	ADJ
pos@ztr1976f	@ztr1976f	74.741	74.993	NOUN
pos@ztr1976f	@ztr1976f	74.993	75.245	PUNCT
pos@ztr1976f	@ztr1976f	75.245	75.497	ADV
pos@ztr1976f	@ztr1976f	75.497	75.749	PART
pos@ztr1976f	@ztr1976f	75.749	76.001	VERB
pos@ztr1976f	@ztr1976f	76.001	76.253	DET
pos@ztr1976f	@ztr1976f	76.253	76.505	NOUN
pos@ztr1976f	@ztr1976f	76.505	76.757	NOUN
pos@ztr1976f	@ztr1976f	76.757	77.009	PUNCT
pos@ztr1976f	@ztr1976f	77.009	77.261	PUNCT
pos@ztr1976f	@ztr1976f	77.261	77.513	PART
pos@ztr1976f	@ztr1976f	77.513	77.765	PART
pos@ztr1976f	@ztr1976f	77.765	78.017	ADP
pos@ztr1976f	@ztr1976f	78.017	78.269	PRON
pos@ztr1976f	@ztr1976f	78.269	78.521	ADV
pos@ztr1976f	@ztr1976f	78.521	78.773	NOUN
pos@ztr1976f	@ztr1976f	78.773	79.025	PUNCT
pos@ztr1976f	@ztr1976f	79.025	79.277	ADV
pos@ztr1976f	@ztr1976f	79.277	79.529	SCONJ
pos@ztr1976f	@ztr1976f	79.529	79.781	PART
pos@ztr1976f	@ztr1976f	79.781	80.033	NOUN
pos@ztr1976f	@ztr1976f	80.033	80.285	NOUN
pos@ztr1976f	@ztr1976f	80.285	80.537	PUNCT
pos@ztr1976f	@ztr1976f	80.537	80.789	PUNCT
pos@ztr1976f	@ztr1976f	80.789	81.041	CCONJ
pos@ztr1976f	@ztr1976f	81.041	81.293	INTJ
pos@ztr1976f	@ztr1976f	81.293	81.545	PUNCT
pos@ztr1976f	@ztr1976f	81.545	81.797	ADV
pos@ztr1976f	@ztr1976f	81.797	82.049	PART
pos@ztr1976f	@ztr1976f	82.049	82.301	ADV
pos@ztr1976f	@ztr1976f	82.301	82.553	CCONJ
